CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit
794124708,Existing Customer,47,M,2,Graduate,Unknown,$80K - $120K,Blue,21325
780707733,Existing Customer,41,M,1,Graduate,Married,$80K - $120K,Blue,34516
780620883,Existing Customer,49,F,2,Uneducated,Single,$40K - $60K,Blue,7045
720849708,Existing Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,14388
789312033,Attrited Customer,48,F,4,Post-Graduate,Single,Less than $40K,Blue,3874
778742358,Existing Customer,44,M,4,Graduate,Married,$60K - $80K,Blue,4752
719658858,Existing Customer,50,F,4,Doctorate,Married,Unknown,Silver,34516
713425383,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,7484
770842833,Attrited Customer,49,F,3,High School,Married,Unknown,Silver,34516
712029783,Existing Customer,42,M,4,Uneducated,Single,$80K - $120K,Silver,34516
718893333,Existing Customer,52,M,3,Graduate,Married,$60K - $80K,Blue,18336
711203658,Existing Customer,46,M,3,Graduate,Unknown,$40K - $60K,Blue,2259
718567758,Existing Customer,41,M,1,College,Married,$40K - $60K,Blue,10682
771719283,Existing Customer,39,F,4,Doctorate,Married,Less than $40K,Blue,8587
717926358,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,5494
779751258,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,1946
774491958,Existing Customer,53,M,3,High School,Single,$60K - $80K,Blue,6228
713428833,Existing Customer,42,M,3,Unknown,Married,$80K - $120K,Blue,7537
714166833,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Silver,13609
809464608,Attrited Customer,47,F,3,High School,Married,Unknown,Silver,34516
789681708,Existing Customer,46,M,3,Uneducated,Married,$60K - $80K,Gold,34516
713102733,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Gold,15987
715195383,Existing Customer,46,F,3,Graduate,Divorced,Less than $40K,Blue,2391
812408058,Existing Customer,39,M,2,Unknown,Unknown,$120K +,Blue,34516
787226508,Existing Customer,47,M,2,College,Single,$60K - $80K,Blue,20811
713537733,Existing Customer,46,M,4,Doctorate,Unknown,$60K - $80K,Gold,34516
715170183,Existing Customer,45,M,2,Graduate,Married,$40K - $60K,Blue,3735
717109983,Existing Customer,50,F,2,High School,Married,$40K - $60K,Blue,2275
713208033,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,7350
712788258,Existing Customer,48,M,3,College,Married,$40K - $60K,Blue,1913
758382183,Existing Customer,50,F,3,Graduate,Unknown,Less than $40K,Blue,4249
715469583,Existing Customer,40,F,2,Graduate,Unknown,$40K - $60K,Blue,2136
709235058,Existing Customer,46,M,4,College,Married,$40K - $60K,Silver,18956
714786483,Existing Customer,45,M,4,College,Single,$60K - $80K,Blue,13445
713299758,Existing Customer,53,M,1,High School,Single,Less than $40K,Blue,8979
771912408,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,6674
721445658,Existing Customer,52,F,2,Post-Graduate,Single,Less than $40K,Blue,6265
719787633,Existing Customer,47,M,0,Graduate,Married,$80K - $120K,Silver,34516
713697933,Existing Customer,47,M,2,Uneducated,Single,$80K - $120K,Blue,34516
712208658,Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,13165
708219108,Existing Customer,49,M,3,College,Divorced,$80K - $120K,Blue,9959
709065483,Existing Customer,40,F,3,College,Divorced,$40K - $60K,Blue,9243
715237683,Existing Customer,53,F,4,Graduate,Single,Less than $40K,Blue,4737
712925808,Attrited Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,2710
788931558,Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,2000
717521508,Existing Customer,41,M,3,High School,Single,$80K - $120K,Gold,34516
713688933,Existing Customer,42,F,0,Unknown,Married,Less than $40K,Blue,8798
712405908,Existing Customer,50,M,2,High School,Unknown,$120K +,Blue,24670
789298833,Existing Customer,51,M,2,Uneducated,Divorced,$80K - $120K,Blue,23453
715729683,Existing Customer,44,M,3,High School,Single,$120K +,Silver,34516
717682233,Existing Customer,49,M,4,Uneducated,Married,$60K - $80K,Blue,6139
712266633,Existing Customer,51,F,2,Unknown,Married,$40K - $60K,Blue,14800
719272458,Existing Customer,53,F,5,Graduate,Single,$40K - $60K,Blue,9815
780769308,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,3919
721468533,Existing Customer,59,M,1,Graduate,Single,Unknown,Blue,12265
816615633,Existing Customer,47,F,2,Doctorate,Married,$40K - $60K,Blue,3256
720167508,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,19000
711152658,Existing Customer,44,M,4,Graduate,Single,$120K +,Silver,34516
771772083,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,13197
708419733,Attrited Customer,47,M,3,College,Single,$60K - $80K,Blue,22599
709372608,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Blue,23457
788907033,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Blue,5238
711136008,Existing Customer,41,M,4,Graduate,Single,$80K - $120K,Blue,31560
716691783,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,6218
812618883,Existing Customer,47,M,2,High School,Divorced,Unknown,Silver,34516
715908558,Existing Customer,44,M,0,Graduate,Unknown,$60K - $80K,Silver,29572
718024908,Existing Customer,52,F,2,Graduate,Unknown,Less than $40K,Blue,2743
709558608,Existing Customer,39,M,3,Uneducated,Single,$80K - $120K,Blue,2844
824177733,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,9678
719784708,Existing Customer,49,M,0,Unknown,Married,$80K - $120K,Blue,26882
717535083,Existing Customer,52,F,2,Post-Graduate,Married,Less than $40K,Blue,5207
712453308,Existing Customer,46,M,4,High School,Divorced,$40K - $60K,Silver,15034
721008933,Existing Customer,44,F,2,Graduate,Divorced,$40K - $60K,Blue,3107
720859533,Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue,12214
789556533,Existing Customer,52,M,4,Graduate,Married,$80K - $120K,Blue,23070
717656433,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,2167
792524358,Existing Customer,55,M,3,High School,Single,$80K - $120K,Gold,34516
758211483,Existing Customer,45,M,5,Unknown,Married,$60K - $80K,Blue,6895
801380808,Attrited Customer,44,M,2,Doctorate,Married,$80K - $120K,Blue,25894
716329383,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,3138
716871633,Existing Customer,49,M,1,Uneducated,Single,$120K +,Blue,12055
718491708,Existing Customer,53,F,2,College,Single,Unknown,Blue,16592
787502883,Existing Customer,60,F,1,Doctorate,Single,Unknown,Silver,34516
715183308,Existing Customer,47,M,3,Post-Graduate,Unknown,Unknown,Silver,33184
713872833,Existing Customer,54,F,2,Graduate,Single,$40K - $60K,Blue,10753
708535158,Existing Customer,39,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,9959
711658758,Existing Customer,46,F,3,Uneducated,Married,Less than $40K,Blue,2069
717248583,Existing Customer,43,F,3,College,Married,Less than $40K,Silver,11362
713087958,Existing Customer,53,M,4,High School,Divorced,$120K +,Blue,34516
721495458,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,20001
786097158,Existing Customer,48,M,2,High School,Married,$40K - $60K,Blue,8786
712219083,Existing Customer,41,M,3,Uneducated,Single,$80K - $120K,Blue,7142
715327683,Attrited Customer,45,F,4,Post-Graduate,Single,Less than $40K,Blue,4477
715624533,Existing Customer,41,F,3,Unknown,Unknown,$40K - $60K,Blue,5357
715599633,Existing Customer,51,M,1,College,Married,$80K - $120K,Silver,34516
718958583,Attrited Customer,44,M,4,Post-Graduate,Single,$80K - $120K,Blue,2367
717397983,Existing Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,23402
715037133,Existing Customer,40,M,3,Doctorate,Unknown,Less than $40K,Blue,4587
818767458,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,6565
778863258,Attrited Customer,46,F,4,Unknown,Married,Unknown,Blue,6030
712075083,Attrited Customer,50,M,4,High School,Single,$120K +,Blue,6982
711963183,Existing Customer,50,M,3,Uneducated,Married,Less than $40K,Blue,5128
720903258,Attrited Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,9405
772404633,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Silver,34516
713302758,Existing Customer,49,M,2,Graduate,Married,$120K +,Blue,14646
717859233,Existing Customer,41,M,5,Graduate,Married,$80K - $120K,Blue,12578
712955433,Existing Customer,36,F,4,Uneducated,Unknown,$40K - $60K,Blue,4370
718292283,Existing Customer,52,F,1,High School,Single,$40K - $60K,Blue,3416
713197308,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,6224
789175683,Existing Customer,49,F,2,College,Married,Less than $40K,Silver,10741
811700058,Attrited Customer,41,M,2,Graduate,Single,$60K - $80K,Gold,34516
818476383,Existing Customer,50,M,1,Unknown,Unknown,$120K +,Silver,34516
720164358,Attrited Customer,53,F,4,Graduate,Single,$40K - $60K,Blue,6058
710357208,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue,8561
711325308,Attrited Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,9959
721486908,Existing Customer,51,F,5,High School,Single,Less than $40K,Blue,7645
711210633,Existing Customer,51,M,3,Uneducated,Single,$60K - $80K,Blue,1922
712570458,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,5625
712058133,Existing Customer,54,F,2,College,Single,Less than $40K,Blue,2274
708153558,Existing Customer,46,M,5,Doctorate,Divorced,$120K +,Blue,34516
709893858,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Blue,9422
709225758,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,7469
709984083,Existing Customer,43,F,3,Unknown,Single,Less than $40K,Blue,3849
711854808,Attrited Customer,41,M,3,High School,Married,$120K +,Blue,34516
822125283,Existing Customer,49,M,3,Uneducated,Married,$80K - $120K,Blue,4778
717340608,Existing Customer,51,F,3,High School,Single,Unknown,Gold,34516
711084183,Existing Customer,47,F,5,Uneducated,Unknown,$40K - $60K,Blue,5168
720891633,Attrited Customer,53,F,2,High School,Single,Less than $40K,Blue,3199
719607183,Existing Customer,55,F,2,Graduate,Single,Unknown,Blue,21046
715839708,Existing Customer,51,M,1,Graduate,Married,$120K +,Blue,34516
717008358,Existing Customer,40,F,1,Unknown,Married,Less than $40K,Blue,6540
769152783,Attrited Customer,60,F,2,High School,Single,Less than $40K,Blue,8141
788240358,Existing Customer,40,F,5,Graduate,Married,Unknown,Silver,33441
716098683,Existing Customer,46,F,5,Graduate,Unknown,Unknown,Blue,5496
802675983,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,3794
712716108,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,5785
709238358,Existing Customer,51,F,0,Uneducated,Married,Unknown,Blue,19387
708682908,Existing Customer,43,F,4,Unknown,Single,Unknown,Blue,2838
812794983,Existing Customer,41,F,3,College,Married,Less than $40K,Blue,4086
708968733,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,31987
779315508,Attrited Customer,43,M,4,Post-Graduate,Single,$40K - $60K,Blue,9043
740065833,Existing Customer,47,F,3,Graduate,Single,Less than $40K,Silver,11128
721063533,Existing Customer,51,M,2,Graduate,Single,$40K - $60K,Blue,3062
718189908,Existing Customer,44,F,4,Unknown,Unknown,$40K - $60K,Gold,23981
780064983,Existing Customer,44,M,1,Graduate,Married,$80K - $120K,Gold,34516
770920908,Existing Customer,39,F,0,Unknown,Single,$40K - $60K,Silver,22054
718046433,Existing Customer,53,F,2,Graduate,Unknown,Less than $40K,Blue,2199
711842508,Existing Customer,45,M,3,Uneducated,Unknown,$80K - $120K,Blue,9303
772869033,Existing Customer,47,M,3,Unknown,Single,$120K +,Gold,34516
715298808,Existing Customer,40,M,2,High School,Divorced,$40K - $60K,Blue,7566
708877458,Existing Customer,50,F,3,Uneducated,Married,Unknown,Blue,11343
787496733,Existing Customer,47,F,2,Uneducated,Married,Unknown,Blue,15155
789469083,Existing Customer,55,M,2,Unknown,Single,$80K - $120K,Blue,10795
709497108,Existing Customer,44,F,2,High School,Married,Less than $40K,Blue,6633
784819758,Existing Customer,54,F,1,Graduate,Single,Unknown,Blue,8572
720412308,Existing Customer,40,M,4,Unknown,Married,$80K - $120K,Blue,34516
719178183,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Silver,34516
789560433,Attrited Customer,49,M,3,Post-Graduate,Single,$60K - $80K,Blue,14895
712931733,Existing Customer,49,F,4,Graduate,Single,Less than $40K,Blue,2636
714417183,Existing Customer,39,F,1,Uneducated,Unknown,Less than $40K,Blue,9511
771097683,Attrited Customer,43,M,2,High School,Single,$120K +,Blue,10896
713824983,Existing Customer,43,F,0,High School,Married,Less than $40K,Blue,8401
715360458,Existing Customer,45,F,3,Graduate,Divorced,Unknown,Blue,12406
711736083,Attrited Customer,47,F,4,College,Divorced,Unknown,Blue,6769
714821433,Existing Customer,45,F,4,College,Married,Less than $40K,Blue,2737
779263533,Existing Customer,34,F,2,Graduate,Unknown,Unknown,Silver,32292
773988708,Existing Customer,52,M,2,Uneducated,Married,$120K +,Silver,34516
719623083,Existing Customer,33,F,1,Doctorate,Unknown,Less than $40K,Gold,15987
718304583,Attrited Customer,43,M,2,Unknown,Married,$60K - $80K,Gold,34516
720198183,Existing Customer,42,M,5,College,Married,$40K - $60K,Blue,2437
780545133,Existing Customer,49,M,3,Graduate,Single,$80K - $120K,Blue,4557
711128433,Existing Customer,55,M,3,Uneducated,Single,$40K - $60K,Blue,10949
789960783,Existing Customer,39,F,1,Graduate,Unknown,Less than $40K,Silver,10398
709556208,Existing Customer,40,F,3,College,Single,$40K - $60K,Silver,22361
712053033,Existing Customer,46,M,2,Unknown,Single,$80K - $120K,Blue,3841
794482158,Existing Customer,46,M,3,College,Single,$80K - $120K,Silver,34516
780450708,Attrited Customer,58,M,1,College,Single,$120K +,Silver,34516
710016708,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Silver,10877
709434408,Existing Customer,42,M,3,Unknown,Married,$40K - $60K,Blue,5848
778716783,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,11552
712447758,Existing Customer,46,M,2,Graduate,Married,$80K - $120K,Blue,11901
779435883,Existing Customer,37,M,3,High School,Unknown,$80K - $120K,Blue,2273
719918358,Existing Customer,57,F,3,Graduate,Unknown,Less than $40K,Blue,3082
720474408,Existing Customer,52,M,2,Graduate,Single,$40K - $60K,Blue,9298
719401158,Existing Customer,62,F,0,Post-Graduate,Single,$40K - $60K,Blue,4136
778430733,Existing Customer,45,M,5,High School,Unknown,$60K - $80K,Blue,12399
717583908,Existing Customer,57,M,1,High School,Single,$80K - $120K,Blue,15030
823519458,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,6441
712381683,Existing Customer,42,F,4,Unknown,Married,Unknown,Blue,7469
716045508,Existing Customer,40,F,2,Unknown,Single,Less than $40K,Blue,3569
820936533,Existing Customer,47,M,3,Graduate,Unknown,Less than $40K,Blue,2781
721227258,Existing Customer,51,M,1,Post-Graduate,Married,$120K +,Silver,34516
771304383,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,4174
717600483,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,23223
778865583,Existing Customer,46,M,3,Graduate,Married,Less than $40K,Blue,6954
709871658,Existing Customer,47,F,1,Unknown,Single,Less than $40K,Blue,7136
818280108,Existing Customer,43,F,4,High School,Single,Less than $40K,Blue,1820
716350008,Existing Customer,52,M,1,Uneducated,Married,$40K - $60K,Blue,2937
778172583,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,6636
719121708,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Silver,31497
714342033,Attrited Customer,52,M,1,High School,Married,$120K +,Blue,34516
788811558,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,1959
788943333,Attrited Customer,51,M,3,Post-Graduate,Married,$80K - $120K,Silver,34516
719258433,Existing Customer,49,M,5,Graduate,Single,$60K - $80K,Blue,7801
717895833,Existing Customer,55,M,3,College,Single,$120K +,Blue,6455
711550983,Existing Customer,46,M,1,Graduate,Divorced,$40K - $60K,Blue,11343
714077583,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,23981
720939933,Attrited Customer,46,F,4,Unknown,Single,Less than $40K,Blue,2879
716725008,Existing Customer,49,M,4,High School,Married,$80K - $120K,Blue,7667
788824083,Existing Customer,41,M,2,Uneducated,Single,$120K +,Blue,34516
716335983,Existing Customer,37,M,2,High School,Single,$80K - $120K,Blue,6713
719157933,Existing Customer,51,M,2,Uneducated,Married,$120K +,Blue,10984
716704158,Existing Customer,50,M,1,Doctorate,Married,$120K +,Blue,34516
716258358,Existing Customer,57,M,2,Uneducated,Single,$60K - $80K,Blue,23058
827904183,Existing Customer,40,M,4,Uneducated,Married,$120K +,Blue,17606
820394733,Existing Customer,52,M,0,College,Married,$120K +,Gold,34516
716574033,Existing Customer,45,F,3,High School,Divorced,$40K - $60K,Silver,18000
736786908,Existing Customer,48,F,2,College,Married,Less than $40K,Blue,5550
774099708,Existing Customer,39,F,3,High School,Single,Less than $40K,Blue,1621
714282333,Existing Customer,49,F,4,College,Married,Less than $40K,Blue,3244
717471933,Existing Customer,45,M,2,Unknown,Married,$40K - $60K,Blue,5800
818316108,Existing Customer,43,F,1,Graduate,Married,Less than $40K,Blue,2550
709838508,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Silver,34516
716212383,Attrited Customer,38,M,1,High School,Single,$120K +,Blue,10874
757667133,Attrited Customer,54,M,2,College,Single,$80K - $120K,Blue,13769
794571108,Attrited Customer,39,M,2,Graduate,Divorced,$40K - $60K,Silver,17894
711370458,Existing Customer,49,F,5,Graduate,Married,Less than $40K,Gold,15016
788528958,Existing Customer,45,M,4,Graduate,Single,$120K +,Blue,9036
716745408,Existing Customer,54,M,1,High School,Single,$80K - $120K,Blue,12813
771752508,Existing Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,4660
788916933,Existing Customer,49,M,5,College,Married,$60K - $80K,Gold,34516
714938733,Attrited Customer,48,M,1,Post-Graduate,Single,$80K - $120K,Blue,13174
761818758,Existing Customer,43,M,1,Graduate,Single,Unknown,Blue,11210
